date_time,vol,num_conc_events
2015-01-13 17:18:54.990,0.008339151701488821,2.0
2015-01-13 17:24:24.880,0.00817940057291943,2.0
2015-01-13 17:34:05.724,0.008017802664285026,2.0
2015-01-13 17:43:49.856,0.007862838042715753,2.0
2015-01-13 17:52:38.881,0.007712003524036153,2.0
2015-01-13 18:15:19.524,0.007570365004953834,2.0
2015-01-13 18:23:36.634,0.007427947446268202,2.0
2015-01-13 18:27:57.706,0.007315253222445556,2.0
2015-01-13 18:32:31.211,0.007202616127258918,2.0
2015-01-13 18:37:34.180,0.007083852781648206,2.0
2015-01-13 18:41:48.550,0.006992452386189151,3.0
2015-01-13 18:48:12.712,0.006886804058061741,3.0
2015-01-13 18:51:47.123,0.006870062736816902,4.0
2015-01-13 18:53:58.129,0.006936439569144158,5.0
2015-01-13 18:55:55.190,0.0070434202612006626,5.0
2015-01-13 19:00:04.579,0.007108790458589915,5.0
2015-01-13 19:03:56.083,0.007144755884414676,5.0
2015-01-13 19:07:13.315,0.007283859362691379,6.0
2015-01-13 19:11:28.294,0.007387965438558638,6.0
2015-01-13 19:14:00.553,0.0075865057212941844,7.0
2015-01-13 19:17:30.444,0.007676639337740939,6.0
2015-01-13 19:24:28.332,0.007706044088859904,7.0
2015-01-13 19:28:31.630,0.007653465569073611,7.0
2015-01-13 19:32:27.576,0.007567065659229956,7.0
2015-01-13 19:38:33.118,0.007435162698139012,7.0
2015-01-13 19:43:02.995,0.0073140382984795095,7.0
2015-01-13 19:53:57.876,0.007178989800531843,7.0
2015-01-13 20:00:07.612,0.00717060994055121,7.0
2015-01-13 20:06:25.603,0.007152338924139442,7.0
2015-01-13 20:12:08.317,0.007121016277283806,7.0
2015-01-13 20:19:27.589,0.0070031216271144135,7.0
2015-01-13 20:27:10.452,0.0068807568050561,7.0
2015-01-13 20:33:27.192,0.0067495371894594255,7.0
2015-01-13 20:38:11.770,0.006617849670916246,7.0
2015-01-13 20:41:29.764,0.006499004334588962,7.0
2015-01-13 20:45:55.243,0.006373084002685903,7.0
2015-01-13 20:50:28.086,0.006274975051322687,7.0
2015-01-13 20:55:45.487,0.006177056514731478,7.0
2015-01-13 20:59:50.267,0.006058357756437232,7.0
2015-01-13 21:01:46.517,0.005941793957902093,7.0
2015-01-13 21:11:54.565,0.005832570554333556,7.0
2015-01-14 01:32:53.645,0.005758413847678032,7.0
2015-01-14 04:31:40.468,0.005764413864539577,7.0
2015-01-14 07:26:01.109,0.005909058857211636,7.0
2015-01-14 08:37:32.102,0.005867547647112713,7.0
2015-01-14 09:19:38.919,0.005873697484540677,7.0
2015-01-14 10:22:23.114,0.005823199321712458,7.0
2015-01-14 11:59:41.053,0.005930753886143617,7.0
2015-01-14 12:54:38.613,0.006205451735068269,7.0
